cui,cueanexo,cue,anexo,sector,dom_edific,dom_establ,nombre_est,nombre_abr,codpost,nivmod,nivelmodal,tipest_abr,tipest,depfun,depfun_otr,de,comuna,barrio,area_progr,estado,point_x,point_y,wkt,Nivel
200110,20202800,202028,0,1,Avda. Díaz Vélez 4093,Avda. Díaz Vélez 4093,Centro de Formación Profesional N° 29 Asociación de Educadores Porteños,CFP 29 AEP,C1200,OSECom - OSEAdu,Otros Servicios Educativos de las modalidades Común y de Jóvenes y Adultos,CFP,Centro de Formación Profesional,Gerencia Operativa de Formación Profesional,1,2,5,ALMAGRO,03 - HOSP DURAND,1,103504.7115,102355.9069,#N/A,Otros Servicios Educativos de la modalidad Común - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
200007,20024900,200249,0,1,Libertad 581,Libertad 581,Jardín de Infantes Nucleado A (EPCjs 07/01°) sede,JIN A-01 (07) s,C1020,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,1,1,1,SAN NICOLAS,08 - HOSP RAMOS MEJIA,1,107243.4101,103108.0471,#N/A,Inicial Común
200822,20074500,200745,0,1,Gualeguaychú 550,Gualeguaychú 520,Esc. Primaria Común N° 23 República de Portugal,EPjs 23,C1407,PriCom,Nivel Primario Común,JS,Escuela de Jornada Simple,Dirección de Educación Primaria,1,18,10,FLORESTA,01 - HOSP ALVAREZ,1,97811.09685,100016.4429,#N/A,Primario Común
200658,20051600,200516,0,1,Roseti 1450,Roseti 1450,Esc. Primaria Común N° 02 Gral. Mariano Acha,EPjc 02,C1427,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,1,14,15,VILLA ORTUZAR,10 - HOSP TORNU,1,100006.3614,105298.3512,#N/A,Primario Común
202564,20285000,202850,0,1,Juan Manuel Blanes s/n y Palos 210,Palos 210,Esc. de Educación Media N° 03/04°,EEM 03/04,C1155,SecCom,Nivel Secundario Común,EEM,Escuela de Educación Media,Dirección de Educación Media,1,4,4,BOCA,02 - HOSP ARGERICH,1,109083.447,99631.04615,#N/A,Secundario Común
200659,20005100,200051,0,1,Girardot 1946,Girardot 1946,Esc. Primaria Común N° 03 Ing. Alvarez Condarco,EPjc 03,C1427,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,1,14,15,VILLA ORTUZAR,10 - HOSP TORNU,1,99207.33061,104937.3848,#N/A,Primario Común
200660,20020200,200202,0,1,14 de Julio 546,14 de Julio 546,Esc. Primaria Común N° 04 Gral. Juan Antonio Lavalleja,EPjc 04,C1427,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,1,14,15,VILLA ORTUZAR,10 - HOSP TORNU,1,99909.33449,104704.3552,#N/A,Primario Común
200661,20156902,201569,2,1,Combatientes de Malvinas 3234,Combatientes de Malvinas 3234,Jardín de Infantes Nucleado C (EPCjs 05/14°),JIN C-02 (05),C1427,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,1,14,15,PARQUE CHAS,10 - HOSP TORNU,1,99011.33726,105184.393,#N/A,Inicial Común
200661,20035200,200352,0,1,Combatientes de Malvinas 3234,Combatientes de Malvinas 3234,Esc. Primaria Común N° 05 Enrique de Vedia,EPjs 05,C1427,PriCom,Nivel Primario Común,JS,Escuela de Jornada Simple,Dirección de Educación Primaria,1,14,15,PARQUE CHAS,10 - HOSP TORNU,1,99011.33726,105184.393,#N/A,Primario Común
200661,20280800,202808,0,1,Combatientes de Malvinas 3234,Combatientes de Malvinas 3234,Centro Educativo Complementario de Idiomas Extranjeros N° 24,CECIE 24,C1427,OSECom,Otros Servicios Educativos de la modalidad Común,CECDIE,Centro Educativo Complementario de Idioma Extranjero,Dirección de Educación Primaria,1,14,15,PARQUE CHAS,10 - HOSP TORNU,1,99011.33726,105184.393,#N/A,Otros Servicios Educativos de la modalidad Común
202154,20276000,202760,0,2,Terrero 1321,Terrero 1321,Jardín de Infantes Había Una Vez,JI Había Una Vez,C1416,OSECom,Otros Servicios Educativos de la modalidad Común,RIEA,Instituto Educativo Asistencial no Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,7,11,VILLA GRAL. MITRE,01 - HOSP ALVAREZ,1,99970.07935,101882.9327,#N/A,Otros Servicios Educativos de la modalidad Común
200662,20054600,200546,0,1,Avda. Jorge Newbery 4436,Avda. Jorge Newbery 4436,Esc. Primaria Común N° 08 Carmen Catrén de Méndez Casariego,EPjc 08,C1427,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,1,14,15,CHACARITA,10 - HOSP TORNU,1,100771.328,104151.319,#N/A,Primario Común
200663,20016000,200160,0,1,Espinosa 2547,Espinosa 2547,Esc. Primaria Común N° 10 República del Ecuador,EPjc 10,C1416,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,1,14,15,PATERNAL,01 - HOSP ALVAREZ,1,99536.26437,103205.3707,#N/A,Primario Común
200184,20152203,201522,3,1,Río Cuarto 1249,Río Cuarto 1249,Jardín de Infantes Nucleado C (EPCjc 19/04°),JIN C-03 (19),C1168,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,1,4,4,BOCA,02 - HOSP ARGERICH,1,108754.2253,98004.98293,#N/A,Inicial Común
200663,20216700,202167,0,1,Espinosa 2547,Espinosa 2547,Centro Educativo Complementario de Idiomas Extranjeros N° 14,CECIE 14,C1416,OSECom,Otros Servicios Educativos de la modalidad Común,CECDIE,Centro Educativo Complementario de Idioma Extranjero,Dirección de Educación Primaria,1,14,15,PATERNAL,01 - HOSP ALVAREZ,1,99536.26437,103205.3707,#N/A,Otros Servicios Educativos de la modalidad Común
200664,20160803,201608,3,1,Casafoust 761,Casafoust 761,Jardín de Infantes Nucleado A (EPCjc 11/14°),JIN A-03 (11),C1427,IniCom,Nivel Inicial Común,JIN,Jardín de Infantes Nucleado,Dirección de Educación Inicial,1,14,15,VILLA CRESPO,01 - HOSP ALVAREZ,1,100568.1907,103321.6657,#N/A,Inicial Común
200664,20013000,200130,0,1,Casafoust 761,Casafoust 761,Esc. Primaria Común N° 11 Dr. Enrique Mosca,EPjc 11,C1416,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,1,14,15,VILLA CRESPO,01 - HOSP ALVAREZ,1,100568.1907,103321.6657,#N/A,Primario Común
201017,20060500,200605,0,2,Ayacucho 474,Ayacucho 474,Inst. Corazón de Jesús,I Corazón de Jesús,C1026,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,1,3,BALVANERA,08 - HOSP RAMOS MEJIA,1,106162.5879,102893.338,#N/A,Inicial Común - Primario Común - Secundario Común
201111,20072100,200721,0,2,Riobamba 1059,Riobamba 1059,Escuela Argentina Modelo,Esc Argentina Modelo,C1116,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,1,2,RECOLETA,04 - HOSP FERNANDEZ,1,106246.962,103683.6817,#N/A,Inicial Común - Primario Común - Secundario Común
201279,20095800,200958,0,2,24 de Noviembre 997,24 de Noviembre 997,Inst. Secundario El Taller,I Sec El Taller,C1224,SecCom,Nivel Secundario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,6,3,SAN CRISTOBAL,08 - HOSP RAMOS MEJIA,1,104766.0289,100789.9744,#N/A,Secundario Común
200352,20155800,201558,0,2,Yapeyú 197,Yapeyú 197,Inst. Superior del Prof. Don Bosco,I Sup del Prof Don Bosco,C1202,SNUCom,Nivel Superior No Universitario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,6,5,ALMAGRO,03 - HOSP DURAND,1,103749.7114,101693.054,#N/A,Superior No Universitario Común
201294,20148900,201489,0,2,Humberto I° 3046,Humberto I° 3046,Colegio Argentino Arabe,Col Argentino Arabe,C1231,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,6,3,SAN CRISTOBAL,08 - HOSP RAMOS MEJIA,1,105014.3594,100694.9168,#N/A,Inicial Común - Primario Común - Secundario Común
201283,20187300,201873,0,2,Agrelo 3668,Agrelo 3668,Inst. Educativo Huellas,I Educ Huellas,C1224,IniCom - PriCom,Nivel Inicial y Primario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,6,5,ALMAGRO,03 - HOSP DURAND,1,104125.2701,101219.1778,#N/A,Inicial Común - Primario Común
200951,20109000,201090,0,1,Nicolás Descalzi 5425,Nicolás Descalzi 5425,Jardín de Infantes Integral N° 02/21°,JII 02/21,C1439,IniCom,Nivel Inicial Común,JII,Jardín de Infantes Integral,Dirección de Educación Inicial,1,21,8,VILLA LUGANO,09 - HOSP SANTOJANNI,1,99907.89103,94146.92841,#N/A,Inicial Común
201288,20176400,201764,0,2,Carlos Calvo 3850,Carlos Calvo 3850,Escuela Generación del Futuro,Esc Generación del Futuro,C1237,IniCom - PriCom,Nivel Inicial y Primario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,6,5,BOEDO,03 - HOSP DURAND,1,103937.4981,100550.1681,#N/A,Inicial Común - Primario Común
201296,20177700,201777,0,2,Moreno 3299,Moreno 3299,Cosme Marín,Cosme Marín,C1209,IniCom,Nivel Inicial Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,6,3,BALVANERA,08 - HOSP RAMOS MEJIA,1,104588.6841,101740.6552,#N/A,Inicial Común
201291,20188800,201888,0,2,Avda. Hipólito Yrigoyen 3700,Avda. Hipólito Yrigoyen 3700,Inst. Intengral de Educación,I Integral de Educación,C1208,SecCom - SecAdu - SNUCom,Nivel Secundario y Superior No Universitario Común - Nivel Secundario de Jóvenes y Adultos,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,6,5,ALMAGRO,03 - HOSP DURAND,1,104052.2633,101693.2506,#N/A,Secundario Común - Superior No Universitario Común - Secundario de Jóvenes y Adultos
201287,20188300,201883,0,2,Avda. Juan de Garay 2715,Avda. Juan de Garay 2715,Escuela Nueva Esperanza,Esc Nueva Esperanza,C1256,IniCom - PriCom,Nivel Inicial y Primario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,6,3,SAN CRISTOBAL,08 - HOSP RAMOS MEJIA,1,105497.6072,100106.0479,#N/A,Inicial Común - Primario Común
201279,20192100,201921,0,2,24 de Noviembre 997,24 de Noviembre 997,Inst. Primera Escuela Privada de Psicología,I Primera Esc. Priv. de Psicología,C1224,SNUCom,Nivel Superior No Universitario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,6,3,SAN CRISTOBAL,08 - HOSP RAMOS MEJIA,1,104766.0289,100789.9744,#N/A,Superior No Universitario Común
201300,20206000,202060,0,2,Yapeyú 582,Yapeyú 582,Jardín Materno Infantil Amanecer,JMI Amanecer,C1216,IniCom,Nivel Inicial Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,6,5,ALMAGRO,03 - HOSP DURAND,1,103785.2638,101225.1921,#N/A,Inicial Común
201319,20137300,201373,0,2,Avda. Rivadavia 4641,Avda. Rivadavia 4641,Inst. Guillermo Rawson,I Guillermo Rawson,C1424,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,7,6,CABALLITO,03 - HOSP DURAND,1,102876.1739,101535.0876,#N/A,Inicial Común - Primario Común - Secundario Común
201313,20082800,200828,0,2,Almte. Francisco J. Seguí 863,Almte. Francisco J. Seguí 863,Inst. Monseñor Dillon,I Mons Dillon,C1406,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,7,6,CABALLITO,01 - HOSP ALVAREZ,1,100579.7693,101690.7452,#N/A,Inicial Común - Primario Común - Secundario Común
201326,20126800,201268,0,2,Espinosa 1220,Espinosa 1220,Inst. Redemptrix Captivorum,I Redemptrix Captivorum,C1416,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,7,6,CABALLITO,01 - HOSP ALVAREZ,1,100847.8514,102257.7655,#N/A,Inicial Común - Primario Común - Secundario Común
201332,20068600,200686,0,2,Luis Viale 420,Luis Viale 420,Inst. Regina Virginum Adoratrices,I Regina Virginum Adoratrices,C1414,IniCom - PriCom - SecCom,"Nivel Inicial, Primario y Secundario Común",IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,7,15,VILLA CRESPO,03 - HOSP DURAND,1,101436.9799,102814.635,#N/A,Inicial Común - Primario Común - Secundario Común
200023,20056300,200563,0,1,Avda. Callao 628,Riobamba 623,Esc. de Comercio N° 02 Dr. Antonio Bermejo,EC 02,C1025,SecCom - SecAdu,Nivel Secundario Común y Secundario de Jóvenes y Adultos,EC,Escuela de Comercio,Dirección de Educación Media,1,1,3,BALVANERA,08 - HOSP RAMOS MEJIA,1,106408.9114,103111.1346,#N/A,Secundario Común - Secundario de Jóvenes y Adultos
200529,20152700,201527,0,1,Núñez 3620,Núñez 3638,Esc. Técnica N° 21 Fragata Escuela Libertad,ET 21,C1430,SecCom,Nivel Secundario Común,TEC,Escuela Técnica,Dirección de Educación Técnica,1,10,12,COGHLAN,07 - HOSP PIROVANO,1,98596.45409,108158.4106,#N/A,Secundario Común
200466,20160500,201605,0,1,Angel Justiniano Carranza 2045,Angel Justiniano Carranza 2045,Instituto de Formación Técnica Superior N° 03,IFTS 03,C1414,SNUCom - OSEAdu,Nivel Superior No Universitario Común - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,IFTS,Instituto de Formación Técnica Superior,Dirección de Educación Técnica Superior,1,9,14,PALERMO,04 - HOSP FERNANDEZ,1,102544.4208,105540.2446,#N/A,Superior No Universitario Común - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
200949,20066700,200667,0,1,Avda. Riestra 5030,Avda. Riestra 5030,Esc. Primaria Común N° 04 Provincia de Tucumán,EPjs 04,C1439,PriCom,Nivel Primario Común,JS,Escuela de Jornada Simple,Dirección de Educación Primaria,1,21,8,VILLA LUGANO,06 - HOSP PIÑERO,1,99395.93024,95316.37564,#N/A,Primario Común
200530,20062200,200622,0,1,Cuba 2410,Cuba 2410,Esc. Técnica N° 28 República Francesa,ET 28,C1428,SecCom,Nivel Secundario Común,TEC,Escuela Técnica,Dirección de Educación Técnica,1,10,13,BELGRANO,07 - HOSP PIROVANO,1,100488.4821,107949.3311,#N/A,Secundario Común
200950,20221000,202210,0,1,Avda. Larrazábal 4520,Avda. Larrazábal 4520,Jardín de Infantes Integral N° 06/21°,JII 06/21,C1439,IniCom,Nivel Inicial Común,JII,Jardín de Infantes Integral,Dirección de Educación Inicial,1,21,8,VILLA LUGANO,09 - HOSP SANTOJANNI,1,99732.89865,94409.36131,#N/A,Inicial Común
200950,20027900,200279,0,1,Avda. Larrazábal 4520,Avda. Larrazábal 4520,Esc. Primaria Común N° 05 Armada Argentina,EPjc 05,C1439,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,1,21,8,VILLA LUGANO,09 - HOSP SANTOJANNI,1,99732.89865,94409.36131,#N/A,Primario Común
200950,20217400,202174,0,1,Avda. Larrazábal 4520,Avda. Larrazábal 4520,Centro Educativo Complementario de Idiomas Extranjeros N° 21,CECIE 21,C1439,OSECom,Otros Servicios Educativos de la modalidad Común,CECDIE,Centro Educativo Complementario de Idioma Extranjero,Dirección de Educación Primaria,1,21,8,VILLA LUGANO,09 - HOSP SANTOJANNI,1,99732.89865,94409.36131,#N/A,Otros Servicios Educativos de la modalidad Común
200951,20108600,201086,0,1,Nicolás Descalzi 5425,Nicolás Descalzi 5425,Esc. Primaria Común N° 06 República de la India,EPjc 06,C1439,PriCom,Nivel Primario Común,JC,Escuela de Jornada Completa,Dirección de Educación Primaria,1,21,8,VILLA LUGANO,09 - HOSP SANTOJANNI,1,99907.89103,94146.92841,#N/A,Primario Común
200374,20302717,203027,17,1,José Juan Biedma 459,José Juan Biedma 459,ESEA en Danza Mastrazzi Curso Vocacional de Danza y Expresión Corporal Infantil N° 06,CV Dan Inf 06,C1405,OSECom,Otros Servicios Educativos de la modalidad Común,ESEA,Escuela Superior de Educación Artística,Dirección de Educación Artística,1,7,6,CABALLITO,01 - HOSP ALVAREZ,1,100900.205,101160.3133,#N/A,Otros Servicios Educativos de la modalidad Común
200206,20153100,201531,0,2,Humberto I° 102,Humberto I° 102,Inst. Privado de Educación Técnica y Formación Profesional 13,I Priv de ETéc y Form Profesional,C1103,SecCom,Nivel Secundario Común,IEIEO,Instituto Educativo Incorporado a la Enseñanza Oficial,Dirección General de Educación de Gestión Privada,1,4,1,SAN TELMO,02 - HOSP ARGERICH,1,108757.9759,100993.7773,#N/A,Secundario Común
200102,20099700,200997,0,1,Avda. Corrientes 4261,Avda. Corrientes 4261,Esc. Normal Superior N° 07 José María Torres,ENS 07 J M Torres,C1195,IniCom - PriCom - SecCom - SNUCom,"Nivel Inicial, Primario, Secundario y Superior No Universitario Común",ENS,Escuela Normal Superior,Dirección de Escuelas Normales Superiores,1,2,5,ALMAGRO,03 - HOSP DURAND,1,103458.3324,103010.206,#N/A,Inicial Común - Primario Común - Secundario Común - Superior No Universitario Común
200104,20146900,201469,0,1,Guardia Vieja 3950,Guardia Vieja 3950,Escuela Infantil N° 02/02° Pampita,EI 02/02,C1192,IniCom,Nivel Inicial Común,EI,Escuela Infantil,Dirección de Educación Inicial,1,2,5,ALMAGRO,03 - HOSP DURAND,1,103923.3494,103198.1864,#N/A,Inicial Común
200871,20236312,202363,12,1,Agustín de Vedia 2519,Agustín de Vedia 2519,Centro de Actividades Infantiles y Juveniles Club Bajo Flores,CAIyJ Bajo Flores,C1437,OSECom,Otros Servicios Educativos de la modalidad Común,CAIJ,Centro de Actividades Infantiles y Juveniles,Subsecretaría de Coordinación Pedagógica y Equidad Educativa,1,19,7,FLORES,06 - HOSP PIÑERO,2,102734.2358,97955.60934,#N/A,Otros Servicios Educativos de la modalidad Común
200106,20303400,203034,0,1,Bulnes 45,Bulnes 45,Esc. Superior de Educación Artística en Arte Cerámico N° 01,ESEA 01 Art Cerámico,1176,SecCom - OSECom - OSEAdu,"Nivel Secundario Común, Otros Servicios Educativos de las modalidadades Común y de Jóvenes y Adultos",ESEA,Escuela Superior de Educación Artística,Dirección de Educación Artística,1,2,5,ALMAGRO,08 - HOSP RAMOS MEJIA,1,104059.3077,102143.1807,#N/A,Secundario Común - Otros Servicios Educativos de la modalidadad Común - Otros Servicios de la modalidad de Jóvenes y Adultos
200107,20196000,201960,0,1,Lezica 3955,Lezica 3955,Escuela de la Joya,Esc Joya,C1212,OSEAdu,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos,JOYA,Escuela de la Joya,Gerencia Operativa de Formación Profesional,1,2,5,ALMAGRO,03 - HOSP DURAND,1,103709.2985,102087.1953,#N/A,Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
201236,20285100,202851,0,1,Pichincha 467,Pichincha 467,Centro de Formación Profesional N° 31,CFP 31,C1111,OSECom - OSEAdu,Otros Servicios Educativos de las modalidades Común y de Jóvenes y Adultos,CFP,Centro de Formación Profesional,Gerencia Operativa de Formación Profesional,1,3,3,BALVANERA,08 - HOSP RAMOS MEJIA,1,105809.3207,101648.6134,#N/A,Otros Servicios Educativos de la modalidad Común - Otros Servicios Educativos de la modalidad de Jóvenes y Adultos
200102,20122200,201222,0,1,Avda. Corrientes 4261,Avda. Corrientes 4261,Esc. de Comercio N° 08 Patricias Argentinas,EC 08,C1192,SecCom,Nivel Secundario Común,EC,Escuela de Comercio,Dirección de Educación Media,1,2,5,ALMAGRO,03 - HOSP DURAND,1,103458.3324,103010.206,#N/A,Secundario Común
200102,20142200,201422,0,1,Avda. Corrientes 4261,Avda. Corrientes 4261,Esc. de Comercio N° 25 Santiago de Liniers,EC 25,C1192,SecCom,Nivel Secundario Común,EC,Escuela de Comercio,Dirección de Educación Media,1,2,5,ALMAGRO,03 - HOSP DURAND,1,103458.3324,103010.206,#N/A,Secundario Común
